,id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,qa_flags,exclude_reason
727,2274256,L_61433863373,0433 863 373,Master Steel Pool,NSW,Strathfield,"Dean St, Strathfield NSW 2136, Australia",Others,Others,Steel framework contractor,phone:local number,
728,2313439,L_61292622756,61292622756,363 Loby Cafe,NSW,Sydney,363 George St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
729,2313440,L_61292622936,61292622936,Delifrance Australia Pty Ltd,NSW,Sydney,395 George Street Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,,
730,2313451,L_61292627007,61292627007,Spicy Panda,NSW,Sydney,Level 1/ 8 Dixon Rd Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
731,2313441,L_61292623277,61292623277,Le Pub,NSW,Sydney,66 King St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
732,2274262,L_61479052813,0479 052 813,Crave Cola,NSW,Auburn,"8 George Young St, Auburn NSW 2144, Australia",Others,Others,Beverage distributor,phone:local number,
733,2274269,L_61411777929,0411 777 929,Infinity Natural Water,NSW,Auburn,"57/59 Queen St, Auburn NSW 2144, Australia",Others,Others,Importer,phone:local number,
734,2274271,L_61401599161,0401 599 161,quick money services,NSW,Auburn,"54 Auburn Rd, Auburn NSW 2144, Australia",Others,Government / Utility Services,Money transfer service,phone:local number,
735,2274272,L_611300665040,01300665040,Vehicle Graphics,NSW,Auburn,"3/354 Chisholm Rd, Auburn NSW 2144, Australia",Others,Government / Utility Services,Vehicle wrapping service,phone:local number,
736,2274273,L_61478771142,0478 771 142,Amilda,NSW,Auburn,"15 Mary St, Auburn NSW 2144, Australia",Others,Others,Workers' club,phone:local number,
737,2274274,L_61404899396,0404 899 396,Sydney Projector Hire,NSW,Auburn,"5 Percy St, Auburn NSW 2144, Australia",Retail,Electronics & Appliances,Audio Visual Equipment Hire Service,phone:local number,
738,2274275,L_611300001720,01300001720,Salama Shipping Company,NSW,Auburn,"Suite 1, Shop 3/18 Harrow Rd, Auburn NSW 2144, Australia",Others,Transport / Taxi / Fuel Station,Shipping service,phone:local number,
739,2313431,L_61292614453,61292614453,Caffe Alto,NSW,Sydney,432 Kent St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
740,2313438,L_61292621956,61292621956,Settlement Bar The,NSW,Sydney,251 Kent St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
741,2313452,L_61292627400,61292627400,Haru Fusion Soju Lounge,NSW,Sydney,262 Castlereagh St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
742,2313483,L_61292648226,61292648226,Mary'S,NSW,Sydney,154 Castlereagh Street 2000 Sydney,F&B,Quick-Service / Takeaway,Quick-Service / Takeaway,,
743,2313465,L_61292642756,61292642756,Wei's International Pty Ltd,NSW,Sydney,378 Sussex St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
744,2313464,L_61292642229,61292642229,Uno Expresso Cafe,NSW,Sydney,Shp2/ 60 Park St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
745,2313474,L_61292645277,61292645277,Cafe Nehos,NSW,Sydney,60a Druitt St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
746,2274291,L_61419432250,0419 432 250,Yeni Vatan Turkish Newspaper,NSW,Auburn,"33 Gelibolu Parade, Auburn NSW 2144, Australia",Others,Others,Newspaper publisher,phone:local number,
747,2274292,L_61406908592,0406 908 592,The Magic Touch Balloon Decorator,NSW,Auburn,"24 Paul St, Auburn NSW 2144, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
748,2274296,L_61297494444,(02) 9749 4444,Westside Hearing and Balance Clinic,NSW,Auburn,"28 Mary St, Auburn NSW 2144, Australia",Retail,Others,Hearing aid store,phone:local number,
749,2313475,L_61292645841,61292645841,Mamma's Kitchen,NSW,Liverpool,57 Liverpool St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
750,2313477,L_61292646401,61292646401,Woolfe's Take Away,NSW,Liverpool,116 Liverpool Street Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,,
751,2313457,L_61292629080,61292629080,Mirchi Indian,NSW,Sydney,Shp 29 680 George St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
752,2313461,L_61292640930,61292640930,Ichigo Ichie,NSW,Sydney,8 Central St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
753,2313467,L_61292644111,61292644111,Paradiso Cafes,NSW,Sydney,300 Pitt Street Sydney NSW 2000,F&B,Dine-in Restaurant,cafe,,
754,2313472,L_61292645200,61292645200,Nature's Hive Pty Ltd,NSW,Sydney,"Shop 10, 324 Pitt St Sydney NSW 2000",F&B,Others,"Wholesale Health Food, Health Products, Manufacturers",,
755,2274320,L_61422304346,0422 304 346,Avalon Functional Medicine Solutions,NSW,Avalon Beach,"21 Catalina Cres, Avalon Beach NSW 2107, Australia",Beauty & Wellness,Others,Health consultant,phone:local number,
756,2274321,L_61408363193,0408 363 193,Find Your Glow Nutrition & Herbal Medicine,NSW,Avalon Beach,"61 Dolphin Cres, Avalon Beach NSW 2107, Australia",Others,Others,Nutritionist,phone:local number,
757,2274330,L_61298185992,(02) 9818 5992,Eventuated,NSW,Balmain,"1 Rumsay Ln, Balmain NSW 2041, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
758,2313507,L_61292675577,61292675577,Euro Espresso Bar,NSW,Sydney,Shp3/ 310 Pitt St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
759,2313496,L_61292663112,61292663112,Mezz Restaurant At The Hotel Coronation,NSW,Sydney,7 Park St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
760,2313493,L_61292660055,61292660055,New Image International,NSW,Sydney,G Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
761,2313499,L_61292671577,61292671577,Namtip Thai Restaurant Karaoke Club,NSW,Sydney,Shop M3 580 George Street Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,,
762,2313504,L_61292675148,61292675148,Hotel Coronation,NSW,Sydney,5-7 Park St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,,
763,2313513,L_61292678286,61292678286,Cafe Americana,NSW,Sydney,Queen Victoria Building Sydney NSW 2000,F&B,Dine-in Restaurant,cafe,,
764,2313491,L_61292652500,61292652500,Taylor & Scott,NSW,Sydney,Pitt Street 2000 Sydney,F&B,Dine-in Restaurant,Restaurant,,
765,2313509,L_61292675960,61292675960,Mama Maria Bistro,NSW,Sydney,249 Castlereagh Street Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,,
766,2313490,L_61292649826,61292649826,Diethnes Greek Restaurant,NSW,Sydney,336 Pitt St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
767,2313492,L_61292657100,61292657100,Regent Seven Seas Cruises,NSW,Sydney,179 Elizabeth St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
768,2313508,L_61292675878,61292675878,Umami,NSW,Sydney,73 Bathurst St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
769,2313487,L_61292648986,61292648986,Petit Espresso,NSW,Sydney,QVB Shp11/ George St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
770,2313485,L_61292648751,61292648751,Hyde Park Cafe,NSW,Liverpool,Museum Station (Cnr Liverpool St) Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
771,2313503,L_61292674150,61292674150,Omni Cafe,NSW,Sydney,125 Bathurst Street Sydney NSW 2000,F&B,Dine-in Restaurant,cafe,,
772,2313529,L_61292690399,61292690399,Obaltan Restaurant,NSW,Sydney,363 Pitt St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
773,2274333,L_61415953271,0415 953 271,Sydney City Mulch & Tree Service,NSW,Glebe,"Victoria Rd, Glebe NSW 2037, Australia",Others,Government / Utility Services,Tree service,phone:local number,
774,2274334,L_61426293978,0426 293 978,Arborist Cut Tree Services,NSW,Five Dock,"63 Ramsay Rd, Five Dock NSW 2046, Australia",Others,Government / Utility Services,Tree service,phone:local number,
775,2274336,L_61403567193,0403 567 193,Dj rough sun,NSW,Rockdale,"555 Princes Hwy, Rockdale NSW 2216, Australia",Others,Government / Utility Services,DJ service,phone:local number,
776,2274339,L_61298103077,(02) 9810 3077,Dental Implants Australia,NSW,Balmain,"1/3 Montague St, Balmain NSW 2041, Australia",Professional Services,Medical & Dental,Dental clinic,phone:local number,
777,2274345,L_61295557546,(02) 9555 7546,Khaniqahi Nimatullahi Inc.,NSW,Balmain,"87A Mullens St, Balmain NSW 2041, Australia",Others,Others,Meditation center,phone:local number,
778,2274351,L_61425328069,0425 328 069,Elle Conference & Event Specialists,NSW,Gymea Bay,"8 Stonebridge Pl, Gymea Bay NSW 2227, Australia",Others,Others,Event planner,phone:local number,
779,2274352,L_611300139169,01300139169,Water World Pure Drinking Water Pty Ltd,NSW,Caringbah,"12/22-30 Northumberland Rd, Caringbah NSW 2229, Australia",Others,Others,Bottled water supplier,phone:local number,
780,2274354,L_61293325200,(02) 9332 5200,BESydney,NSW,Sydney,"20/100 William St, Sydney NSW 2011, Australia",Others,Others,Consultant,phone:local number,
781,2313533,L_61292731235,61292731235,Cafe Trim,NSW,Sydney,Macquarie St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
782,2313519,L_61292679382,61292679382,Meetfresh Australia Pty Ltd,NSW,Sydney,The Summit Shp 351/ 569 George St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
783,2313521,L_61292679989,61292679989,Tom N Tom's Coffee,NSW,Sydney,97 Bathurst St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
784,2313520,L_61292679674,61292679674,Kofoo Sussex Pty Ltd,NSW,Sydney,345b Sussex St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
785,2313514,L_61292678440,61292678440,Spanish Club The,NSW,Liverpool,88 Liverpool St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
786,2313527,L_61292690059,61292690059,Cafe La Rosa,NSW,Liverpool,3/ 117 Liverpool St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
787,2313525,L_61292683000,61292683000,Clubsnsw IP Holdings,NSW,Sydney,51 Druitt Street 2000 Sydney,F&B,Dine-in Restaurant,Restaurant,,
788,2313524,L_61292680900,61292680900,Manna Healthy Way,NSW,Sydney,Shop F12a 7-13 Hunter St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
789,2313526,L_61292690004,61292690004,The Chocolate Room,NSW,Sydney,"Maestri Towers, Shop 210, Cnr Sussex & Bathurst Sts Sydney NSW 2000",F&B,Dine-in Restaurant,Cafe & Dessert,,
790,2313547,L_61292801006,61292801006,Petaling Street,NSW,Sydney,"760 George St Haymarket, Sydney NSW 2000",F&B,Dine-in Restaurant,Restaurants,,
791,2313558,L_61292811054,61292811054,Cru54 Kitchen & Bar,NSW,Surry Hills,54 Foveaux St Surry Hills NSW 2010,F&B,Dine-in Restaurant,Restaurant,,
792,2313553,L_61292804257,61292804257,C-Town Convenience Store Pty Ltd,NSW,Surry Hills,29 Albion Street Surry Hills NSW 2010,F&B,Others,Food,,
793,2313554,L_61292810101,61292810101,Suze's Steak Kebab,NSW,Sydney,760 George Street Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,,
794,2313561,L_61292812415,61292812415,Indian Brasserie,NSW,Sydney,71 Goulburn Street Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,,
795,2313564,L_61292812880,61292812880,Robocog,NSW,Surry Hills,"249 Riley St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe & Dessert,,
796,2274362,L_611300765905,01300765905,Ital Shutters Pty Ltd,NSW,Wetherill Park,"16/19-26 Durian Pl, Wetherill Park NSW 2164, Australia",Others,Others,Rolled metal products supplier,phone:local number,
797,2274364,L_61297563870,(02) 9756 3870,ProSigns,NSW,Wetherill Park,"1/87 Newton Rd, Wetherill Park NSW 2164, Australia",Retail,Others,Sign shop,phone:local number,
798,2274367,L_61297254787,(02) 9725 4787,B&C Refrigeration,NSW,Wetherill Park,"10 Durian Pl, Wetherill Park NSW 2164, Australia",Others,Government / Utility Services,Refrigerator repair service,phone:local number,
799,2274368,L_61411237560,0411 237 560,Jive Bombers,NSW,Robertson,"32 May St, Robertson NSW 2577, Australia",Others,Others,Orchestra,phone:local number,
800,2313545,L_61292793050,61292793050,Serigo Espresso,NSW,Sydney,101 York St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
801,2313551,L_61292802945,61292802945,Marigold Restaurant,NSW,Sydney,"Lvl 4 & 5, 683 George St Haymarket, Sydney NSW 2000",F&B,Dine-in Restaurant,Restaurants,,
802,2313544,L_61292792988,61292792988,Ntice on George,NSW,Sydney,357-363 George St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
803,2313585,L_61292818589,61292818589,Vitamin Plus,NSW,Surry Hills,"2 Chalmers St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe & Dessert,,
804,2313569,L_61292813899,61292813899,Cash Box Karaoke KTV Nightclub,NSW,Sydney,China Town 63- 69 Dixon St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
805,2313584,L_61292818322,61292818322,Passionflower,NSW,Sydney,Shp 12/ 742 George St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
806,2313589,L_61292819191,61292819191,Restaurant Mission Incorporated,NSW,Sydney,17 Valentine St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
807,2313579,L_61292816979,61292816979,Hifu Cafe Pty Ltd,NSW,Sydney,Shp03g/ 323 Castlereagh St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
808,2313571,L_61292814822,61292814822,Link Expresso Bar,NSW,Ultimo,Shop 122 Broadway Shopping Centre Ultimo NSW 2007,F&B,Dine-in Restaurant,Restaurant,,
809,2313581,L_61292817241,61292817241,Bohemian Gas Co The,NSW,Surry Hills,410 Elizabeth Street Surry Hills NSW 2010,F&B,Dine-in Restaurant,Restaurant,,
810,2313570,L_61292814071,61292814071,Stazione Espresso Coffee,NSW,Surry Hills,"Shp1/ 35 Foster St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe & Dessert,,
811,2274394,L_611300785355,01300785355,Water Filters Australia,NSW,Brookvale,"Suite 4, Bldg 1/106 Old Pittwater Rd, Brookvale NSW 2100, Australia",Others,Others,Water filter supplier,phone:local number,
812,2274395,L_61468905050,0468 905 050,Exotic Soirees Luxury Marquee Hire-Sydney,NSW,Brookvale,"2/648 Pittwater Rd, Brookvale NSW 2100, Australia",Others,Government / Utility Services,Marquee hire service,phone:local number,
813,2274398,L_61478875737,0478 875 737,Turnkey Event Solutions,NSW,Brookvale,"7B/117 Old Pittwater Rd, Brookvale NSW 2100, Australia",Professional Services,Real Estate & Property,Business management consultant,phone:local number,
814,2274403,L_61299057514,(02) 9905 7514,Brookvale Natural Health,NSW,Brookvale,"646 Pittwater Rd, Brookvale NSW 2100, Australia",Beauty & Wellness,Others,Health consultant,phone:local number,
815,2274407,L_61280332814,(02) 8033 2814,DUNN CHAMBERS PTY LTD,NSW,Brookvale,"Unit G11/23 Roger St, Brookvale NSW 2100, Australia",Professional Services,Finance & Legal,Legal services,phone:local number,
816,2313586,L_61292818700,61292818700,TAS Pacific Foods Pty Ltd,NSW,Sydney,398 Pitt Street Sydney NSW 2000,F&B,Others,Food,,
817,2274421,L_61439231452,0439 231 452,Beachy Clean Laundry Lounge,NSW,Bundeena,"32 Brighton St, Bundeena NSW 2230, Australia",Others,Government / Utility Services,Laundry service,phone:local number,
818,2274424,L_61295257577,(02) 9525 7577,Metro Hotel Miranda,NSW,Miranda,"Kingsway and, 522 Jackson Ave, Miranda NSW 2228, Australia",Others,Hotel / Motel / Accommodation,Hotel / Motel / Accommodation,phone:local number,
819,2274425,L_61296606133,(02) 9660 6133,Great Big Events,NSW,Waterloo,"Suite 6, 24/30 Wellington St, Waterloo NSW 2017, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
820,2274426,L_61432066630,0432 066 630,Boss Room Gaming,NSW,Burwood,"level 1/154/156 Burwood Rd, Burwood NSW 2134, Australia",Others,Entertainment / Recreation,Amusement center,phone:local number,
821,2313614,L_61292834777,61292834777,Malaysian Laksa House,NSW,Sydney,429-481 George St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
822,2313615,L_61292834949,61292834949,Min Young To Restaurant,NSW,Liverpool,53 Liverpool St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
823,2313602,L_61292831443,61292831443,Bar Adyar cafe,NSW,Sydney,484 Kent St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
824,2313605,L_61292831922,61292831922,Restaurant Arras,NSW,Sydney,204 Clarence St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
825,2313592,L_61292819643,61292819643,White Box Architects,NSW,Surry Hills,Level 5 68-72 Wentworth Avenue Surry Hills NSW 2010,F&B,Dine-in Restaurant,Restaurant,,
826,2313603,L_61292831865,61292831865,Karvs Take-Away Food,NSW,Sydney,265 Castlereagh Street Sydney NSW 2000,F&B,Others,Food,,
827,2313604,L_61292831892,61292831892,Gotham Restaurant & Bar,NSW,Darlinghurst,"35 Oxford St Darlinghurst, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,,
828,2313611,L_61292834009,61292834009,Qube Espresso & Chocolate,NSW,Sydney,Shop 1 / 137 - 139 Bathurst St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
829,2313606,L_61292832544,61292832544,Victoria Galleries Cafe,NSW,Sydney,500 George St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
830,2313607,L_61292833031,61292833031,Thano's Cafe,NSW,Liverpool,195 Liverpool St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe & Dessert,,
831,2313612,L_61292834268,61292834268,Arras Too,NSW,Sydney,204 Clarence St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
832,2274450,L_61297475684,(02) 9747 5684,Michael Piras Dental,NSW,Burwood,"Level 5, Suite 29/12 Railway Parade, Burwood NSW 2134, Australia",Others,Others,Medical & Dental,phone:local number,
833,2274453,L_611300766311,01300766311,Y Not Fruits,NSW,Homebush West,"81/86 Courallie Ave, Homebush West NSW 2140, Australia",Others,Others,Others,phone:local number,
834,2274454,L_61426690806,0426 690 806,Dream Maker Dance Studio,NSW,Burwood,"26c Burwood Rd, Burwood NSW 2134, Australia",Professional Services,Education & Training,Dance school,phone:local number,
835,2274458,L_61352940570,(03) 5294 0570,Australian Translation Services,NSW,Strathfield,"Room 7, suite 6 level 8/11 The Boulevarde, Strathfield NSW 2135, Australia",Others,Government / Utility Services,Translation service,phone:local number,
836,2274460,L_61296162731,(02) 9616 2731,Water Station - Sydney Water,NSW,Cabramatta,"Cabramatta NSW 2166, Australia",Others,Others,Water Cooler,phone:local number,
837,2274466,L_61403340749,0403 340 749,"Cabra Kids Dance, Music & Art School",NSW,Cabramatta,"123 Cabramatta Rd E, Cabramatta NSW 2166, Australia",Professional Services,Education & Training,Dance school,phone:local number,
838,2313632,L_61292909800,61292909800,Grey Matter Computing Systems Pty Ltd,NSW,Sydney,Suite 2/ level 14 55 Clarence St Sydney NSW 2000,Retail,Electronics & Appliances,"Computer, PC Software",,
839,2313634,L_61292932516,61292932516,Harriss Wagner,NSW,Sydney,"Level 29, Chifley Tower 2 Chifley Sq Sydney NSW 2000",Retail,Electronics & Appliances,Computer Consulting,,
